order_id,warehouse,first_mile_scan,hub_in_scan,out_for_delivery,rto_flag,courier_delay_flag,weight,shipment_tat_hours
ST2025008640,BLR,2024-12-13 11:11:00,2024-12-14 11:11:00,2024-12-16 06:11:00,False,True,0.53,147
ST2025008641,GGN,2024-10-18 22:32:00,2024-10-19 16:32:00,2024-10-21 10:32:00,False,False,1.31,24
ST2025008642,GGN,2024-05-21 09:05:00,2024-05-21 14:05:00,2024-05-23 08:05:00,False,True,1.02,168
ST2025008643,HYD,2024-03-14 08:24:00,2024-03-15 02:24:00,2024-03-15 15:24:00,False,False,0.74,168
ST2025008644,GGN,2024-12-27 11:33:00,2024-12-27 22:33:00,2024-12-28 23:33:00,False,False,1.38,61
ST2025008645,HYD,2024-01-19 02:10:00,2024-01-20 04:10:00,2024-01-20 00:10:00,False,True,1.38,72
ST2025008646,BOM,2024-05-11 18:20:00,2024-05-12 13:20:00,2024-05-14 00:20:00,False,False,2.25,128
ST2025008647,HYD,2024-08-28 09:32:00,2024-08-29 13:32:00,2024-08-30 01:32:00,False,False,1.85,73
ST2025008648,GGN,2024-11-24 04:36:00,2024-11-25 04:36:00,2024-11-25 23:36:00,False,False,1.73,110
ST2025008649,HYD,2024-09-26 13:29:00,2024-09-27 06:29:00,2024-09-28 11:29:00,False,False,1.96,41
ST2025008650,DEL,2024-11-14 00:22:00,2024-11-15 01:22:00,2024-11-16 11:22:00,True,False,2.5,40
ST2025008651,HYD,2024-09-01 22:37:00,2024-09-02 02:37:00,2024-09-03 06:37:00,False,False,1.23,50
ST2025008652,HYD,2024-12-27 11:12:00,2024-12-27 14:12:00,2024-12-28 04:12:00,False,False,2.39,74
ST2025008653,DEL,2024-08-02 22:56:00,2024-08-03 19:56:00,2024-08-05 00:56:00,False,False,2.45,155
ST2025008654,BLR,2024-01-18 16:17:00,2024-01-19 21:17:00,2024-01-21 10:17:00,False,False,0.99,119
ST2025008655,BOM,2024-05-25 05:19:00,2024-05-25 22:19:00,2024-05-26 07:19:00,True,True,1.0,157
ST2025008656,BOM,2024-05-09 00:38:00,2024-05-09 19:38:00,2024-05-10 04:38:00,True,False,2.5,145
ST2025008657,GGN,2024-10-06 13:46:00,2024-10-06 20:46:00,2024-10-07 17:46:00,False,False,2.79,156
ST2025008658,DEL,2024-07-27 20:26:00,2024-07-28 05:26:00,2024-07-28 17:26:00,False,True,2.53,198
ST2025008659,BOM,2024-11-08 10:39:00,2024-11-09 15:39:00,2024-11-09 17:39:00,False,False,1.33,75
ST2025008660,HYD,2024-12-30 19:34:00,2024-12-31 08:34:00,2025-01-01 19:34:00,False,False,2.66,198
ST2025008661,DEL,2024-02-14 14:03:00,2024-02-15 00:03:00,2024-02-16 19:03:00,False,False,2.28,98
ST2025008662,HYD,2024-03-17 23:38:00,2024-03-18 21:38:00,2024-03-19 17:38:00,False,False,0.84,59
ST2025008663,HYD,2024-08-12 04:52:00,2024-08-12 07:52:00,2024-08-14 18:52:00,False,False,2.25,91
ST2025008664,BLR,2024-07-09 06:14:00,2024-07-09 15:14:00,2024-07-11 05:14:00,False,False,2.02,132
ST2025008665,GGN,2024-08-15 15:07:00,2024-08-15 19:07:00,2024-08-18 06:07:00,False,False,1.44,39
ST2025008666,GGN,2024-05-27 13:50:00,2024-05-27 23:50:00,2024-05-29 14:50:00,False,True,2.47,189
ST2025008667,DEL,2024-05-15 02:29:00,2024-05-16 05:29:00,2024-05-16 18:29:00,False,False,2.69,107
ST2025008668,HYD,2024-07-21 11:07:00,2024-07-22 16:07:00,2024-07-22 14:07:00,False,False,0.5,148
ST2025008669,BLR,2024-09-09 16:51:00,2024-09-10 12:51:00,2024-09-11 21:51:00,False,True,2.44,196
ST2025008670,BLR,2024-06-05 22:16:00,2024-06-06 06:16:00,2024-06-06 19:16:00,False,False,1.67,145
ST2025008671,GGN,2024-11-14 19:46:00,2024-11-15 01:46:00,2024-11-15 19:46:00,False,False,2.74,187
ST2025008672,BOM,2024-08-01 04:38:00,2024-08-01 22:38:00,2024-08-02 02:38:00,False,False,1.97,26
ST2025008673,BOM,2024-10-24 01:10:00,2024-10-25 01:10:00,2024-10-25 01:10:00,False,False,1.87,38
ST2025008674,BOM,2024-02-17 11:45:00,2024-02-18 03:45:00,2024-02-19 14:45:00,False,False,1.72,199
ST2025008675,BOM,2024-06-28 20:59:00,2024-06-29 07:59:00,2024-06-30 04:59:00,False,True,0.8,29
ST2025008676,HYD,2024-02-16 16:15:00,2024-02-17 12:15:00,2024-02-18 03:15:00,False,False,0.74,27
ST2025008677,BOM,2024-03-23 03:06:00,2024-03-23 21:06:00,2024-03-24 22:06:00,False,False,0.27,56
ST2025008678,BOM,2024-06-26 07:03:00,2024-06-27 03:03:00,2024-06-28 18:03:00,False,False,1.69,59
ST2025008679,BLR,2024-10-03 00:31:00,2024-10-03 15:31:00,2024-10-04 07:31:00,False,False,0.27,132
ST2025008680,GGN,2024-10-17 14:28:00,2024-10-17 19:28:00,2024-10-19 00:28:00,False,False,2.17,90
ST2025008681,DEL,2024-05-06 13:59:00,2024-05-07 11:59:00,2024-05-08 21:59:00,True,False,0.56,60
ST2025008682,BOM,2024-05-29 09:16:00,2024-05-30 05:16:00,2024-05-30 17:16:00,False,False,1.82,186
ST2025008683,GGN,2024-09-24 08:26:00,2024-09-24 12:26:00,2024-09-26 03:26:00,False,False,0.94,124
ST2025008684,BLR,2024-06-22 07:59:00,2024-06-23 06:59:00,2024-06-23 03:59:00,False,False,0.45,92
ST2025008685,GGN,2024-07-03 16:12:00,2024-07-04 17:12:00,2024-07-05 03:12:00,False,True,1.68,85
ST2025008686,DEL,2024-11-01 15:13:00,2024-11-02 21:13:00,2024-11-04 07:13:00,False,False,1.17,156
ST2025008687,BLR,2024-04-02 14:29:00,2024-04-03 19:29:00,2024-04-03 12:29:00,False,False,2.4,103
ST2025008688,BLR,2024-10-12 07:11:00,2024-10-13 08:11:00,2024-10-14 15:11:00,False,False,1.2,136
ST2025008689,BLR,2024-06-08 05:17:00,2024-06-09 03:17:00,2024-06-10 16:17:00,False,False,1.11,38
ST2025008690,BOM,2024-01-12 20:42:00,2024-01-14 02:42:00,2024-01-14 18:42:00,False,False,1.49,132
ST2025008691,HYD,2024-02-09 19:47:00,2024-02-10 12:47:00,2024-02-10 16:47:00,True,False,0.22,59
ST2025008692,BLR,2024-06-28 08:43:00,2024-06-29 15:43:00,2024-06-29 11:43:00,False,False,2.2,107
ST2025008693,DEL,2024-10-05 17:43:00,2024-10-06 07:43:00,2024-10-07 22:43:00,False,False,1.92,61
ST2025008694,BLR,2024-02-28 01:43:00,2024-02-29 07:43:00,2024-03-01 00:43:00,False,False,2.51,131
ST2025008695,HYD,2024-11-29 00:17:00,2024-11-29 17:17:00,2024-11-29 23:17:00,True,False,0.33,195
ST2025008696,HYD,2024-10-29 19:12:00,2024-10-29 23:12:00,2024-10-31 14:12:00,False,False,0.68,28
ST2025008697,GGN,2024-07-07 08:50:00,2024-07-07 18:50:00,2024-07-10 00:50:00,False,False,2.19,89
ST2025008698,BLR,2024-07-06 11:43:00,2024-07-07 05:43:00,2024-07-08 03:43:00,False,False,0.35,81
ST2025008699,BOM,2024-11-11 04:51:00,2024-11-11 14:51:00,2024-11-12 02:51:00,False,False,2.33,80
ST2025008700,BLR,2024-06-11 11:04:00,2024-06-12 02:04:00,2024-06-12 06:04:00,False,False,2.75,83
ST2025008701,HYD,2024-10-26 03:12:00,2024-10-26 23:12:00,2024-10-27 23:12:00,False,False,0.86,153
ST2025008702,HYD,2024-10-23 05:46:00,2024-10-23 16:46:00,2024-10-24 11:46:00,True,False,0.46,29
ST2025008703,DEL,2024-06-19 09:34:00,2024-06-19 16:34:00,2024-06-20 06:34:00,False,False,1.66,145
ST2025008704,DEL,2024-02-13 11:41:00,2024-02-14 01:41:00,2024-02-15 13:41:00,False,False,2.31,90
ST2025008705,GGN,2024-05-26 14:00:00,2024-05-27 05:00:00,2024-05-28 20:00:00,False,False,0.95,146
ST2025008706,GGN,2024-03-16 19:00:00,2024-03-17 13:00:00,2024-03-17 18:00:00,False,False,1.83,24
ST2025008707,BLR,2024-01-12 09:12:00,2024-01-13 11:12:00,2024-01-13 13:12:00,False,False,2.91,138
ST2025008708,BLR,2024-07-26 23:04:00,2024-07-27 18:04:00,2024-07-27 23:04:00,False,False,0.45,55
ST2025008709,DEL,2024-03-18 10:23:00,2024-03-18 22:23:00,2024-03-19 03:23:00,False,False,1.48,52
ST2025008710,HYD,2024-03-18 10:34:00,2024-03-19 13:34:00,2024-03-19 06:34:00,False,False,0.99,74
ST2025008711,GGN,2024-06-26 00:09:00,2024-06-26 11:09:00,2024-06-27 20:09:00,False,False,1.07,174
ST2025008712,DEL,2024-11-09 10:16:00,2024-11-10 15:16:00,2024-11-12 06:16:00,False,False,0.21,183
ST2025008713,DEL,2024-09-11 13:16:00,2024-09-11 19:16:00,2024-09-13 22:16:00,False,False,2.32,27
ST2025008714,GGN,2024-08-05 15:11:00,2024-08-06 05:11:00,2024-08-07 06:11:00,False,False,0.54,98
ST2025008715,BOM,2024-09-09 23:11:00,2024-09-10 17:11:00,2024-09-11 21:11:00,False,False,1.1,176
ST2025008716,HYD,2024-01-23 04:22:00,2024-01-24 02:22:00,2024-01-23 23:22:00,False,False,2.67,127
ST2025008717,BLR,2024-03-16 20:46:00,2024-03-17 13:46:00,2024-03-18 02:46:00,False,False,2.79,175
ST2025008718,GGN,2024-03-04 07:14:00,2024-03-04 15:14:00,2024-03-06 07:14:00,False,False,0.68,117
ST2025008719,BOM,2024-06-27 03:07:00,2024-06-27 21:07:00,2024-06-28 15:07:00,False,False,1.99,73
ST2025008720,GGN,2024-01-12 06:02:00,2024-01-13 16:02:00,2024-01-13 07:02:00,False,False,0.32,83
ST2025008721,BLR,2024-05-31 13:28:00,2024-06-01 18:28:00,2024-06-02 15:28:00,False,False,2.36,151
ST2025008722,BLR,2024-02-17 06:29:00,2024-02-17 18:29:00,2024-02-19 22:29:00,False,True,2.07,51
ST2025008723,GGN,2024-11-08 00:29:00,2024-11-08 15:29:00,2024-11-10 17:29:00,False,False,1.26,96
ST2025008724,DEL,2024-05-28 08:26:00,2024-05-29 03:26:00,2024-05-30 16:26:00,False,False,1.13,152
ST2025008725,BOM,2024-07-18 07:45:00,2024-07-18 22:45:00,2024-07-20 17:45:00,False,False,0.82,128
ST2025008726,HYD,2024-08-22 08:32:00,2024-08-23 00:32:00,2024-08-24 21:32:00,False,False,1.39,144
ST2025008727,HYD,2024-06-24 06:35:00,2024-06-25 04:35:00,2024-06-24 21:35:00,False,True,0.97,33
ST2025008728,BLR,2024-12-08 13:49:00,2024-12-09 06:49:00,2024-12-09 19:49:00,False,False,0.92,125
ST2025008729,BLR,2024-01-24 23:32:00,2024-01-26 02:32:00,2024-01-26 13:32:00,False,False,1.34,188
ST2025008730,BLR,2024-10-23 05:43:00,2024-10-23 19:43:00,2024-10-24 17:43:00,False,False,1.62,77
ST2025008731,HYD,2024-05-14 18:44:00,2024-05-15 19:44:00,2024-05-16 09:44:00,False,True,1.29,119
ST2025008732,BLR,2024-05-24 23:25:00,2024-05-25 18:25:00,2024-05-26 23:25:00,False,False,2.84,79
ST2025008733,DEL,2024-04-11 12:00:00,2024-04-12 07:00:00,2024-04-13 05:00:00,False,False,0.75,197
ST2025008734,GGN,2024-10-14 12:53:00,2024-10-15 05:53:00,2024-10-15 08:53:00,False,False,1.32,42
ST2025008735,HYD,2024-05-04 19:39:00,2024-05-05 04:39:00,2024-05-07 05:39:00,False,False,1.61,160
ST2025008736,GGN,2024-04-02 10:25:00,2024-04-03 08:25:00,2024-04-04 20:25:00,False,True,0.27,101
ST2025008737,GGN,2024-06-30 19:43:00,2024-06-30 23:43:00,2024-07-03 01:43:00,False,False,1.03,170
ST2025008738,BLR,2024-01-10 19:38:00,2024-01-11 16:38:00,2024-01-12 16:38:00,False,False,1.39,99
ST2025008739,DEL,2024-01-31 13:23:00,2024-01-31 22:23:00,2024-02-02 18:23:00,False,False,2.96,48
ST2025008740,BLR,2024-12-24 06:22:00,2024-12-24 11:22:00,2024-12-26 12:22:00,False,False,2.74,37
ST2025008741,HYD,2024-07-30 15:10:00,2024-07-31 15:10:00,2024-08-01 02:10:00,False,False,1.43,151
ST2025008742,GGN,2024-05-14 18:05:00,2024-05-15 14:05:00,2024-05-16 08:05:00,False,False,1.92,36
ST2025008743,DEL,2024-05-10 17:03:00,2024-05-11 09:03:00,2024-05-12 05:03:00,False,False,2.46,173
ST2025008744,DEL,2024-07-28 02:19:00,2024-07-29 03:19:00,2024-07-28 20:19:00,False,False,1.89,96
ST2025008745,GGN,2024-11-13 11:48:00,2024-11-14 14:48:00,2024-11-16 02:48:00,False,False,2.56,120
ST2025008746,BLR,2024-09-24 23:38:00,2024-09-25 11:38:00,2024-09-26 23:38:00,False,False,0.28,26
ST2025008747,BLR,2024-11-13 22:42:00,2024-11-14 17:42:00,2024-11-14 15:42:00,False,False,2.74,147
ST2025008748,BLR,2024-05-16 21:07:00,2024-05-17 13:07:00,2024-05-18 05:07:00,False,False,2.63,170
ST2025008749,GGN,2024-08-23 23:59:00,2024-08-24 11:59:00,2024-08-26 00:59:00,False,False,0.68,190
ST2025008750,BLR,2024-06-22 18:14:00,2024-06-23 05:14:00,2024-06-24 03:14:00,True,False,2.93,167
ST2025008751,HYD,2024-05-13 15:57:00,2024-05-13 23:57:00,2024-05-15 12:57:00,False,False,1.7,187
ST2025008752,BLR,2024-09-23 22:38:00,2024-09-24 08:38:00,2024-09-25 18:38:00,False,False,2.16,45
ST2025008753,GGN,2024-01-25 04:04:00,2024-01-26 01:04:00,2024-01-27 06:04:00,False,False,0.76,115
ST2025008754,GGN,2024-12-20 05:19:00,2024-12-20 22:19:00,2024-12-22 14:19:00,False,False,2.31,192
ST2025008755,BOM,2024-03-29 07:49:00,2024-03-30 10:49:00,2024-03-30 23:49:00,False,False,2.87,71
ST2025008756,GGN,2024-02-20 00:31:00,2024-02-20 14:31:00,2024-02-22 04:31:00,False,False,1.93,91
ST2025008757,DEL,2024-04-27 15:14:00,2024-04-28 12:14:00,2024-04-28 16:14:00,False,False,1.88,53
ST2025008758,GGN,2024-12-24 15:11:00,2024-12-25 02:11:00,2024-12-26 16:11:00,False,False,2.1,95
ST2025008759,BOM,2024-07-07 21:49:00,2024-07-09 04:49:00,2024-07-08 20:49:00,False,False,0.51,152
ST2025008760,HYD,2024-11-10 20:51:00,2024-11-11 10:51:00,2024-11-11 13:51:00,False,False,2.41,121
ST2025008761,BLR,2024-03-10 12:52:00,2024-03-11 05:52:00,2024-03-12 07:52:00,False,False,0.79,81
ST2025008762,BOM,2024-06-12 21:46:00,2024-06-13 18:46:00,2024-06-14 03:46:00,False,False,1.62,80
ST2025008763,BLR,2024-03-06 21:33:00,2024-03-07 12:33:00,2024-03-09 00:33:00,False,True,0.49,84
ST2025008764,BLR,2024-01-12 04:08:00,2024-01-13 02:08:00,2024-01-13 22:08:00,False,False,0.45,55
ST2025008765,GGN,2024-08-18 16:47:00,2024-08-19 01:47:00,2024-08-19 17:47:00,False,False,2.58,34
ST2025008766,GGN,2024-09-28 10:35:00,2024-09-29 15:35:00,2024-09-29 12:35:00,False,False,0.45,81
ST2025008767,BLR,2024-10-22 19:56:00,2024-10-23 05:56:00,2024-10-25 00:56:00,False,False,2.91,180
ST2025008768,GGN,2024-08-01 03:06:00,2024-08-01 11:06:00,2024-08-03 13:06:00,False,True,2.91,109
ST2025008769,DEL,2024-08-29 06:27:00,2024-08-30 07:27:00,2024-08-30 10:27:00,False,False,1.1,173
ST2025008770,BOM,2024-11-28 12:21:00,2024-11-28 17:21:00,2024-11-30 12:21:00,False,False,1.29,73
ST2025008771,DEL,2024-12-30 21:09:00,2024-12-31 12:09:00,2025-01-01 04:09:00,False,False,0.81,173
ST2025008772,DEL,2024-03-17 07:08:00,2024-03-18 08:08:00,2024-03-19 07:08:00,False,False,1.16,114
ST2025008773,BLR,2024-03-19 01:00:00,2024-03-19 10:00:00,2024-03-19 17:00:00,False,False,1.57,79
ST2025008774,DEL,2024-07-01 10:45:00,2024-07-01 23:45:00,2024-07-02 21:45:00,True,False,0.67,114
ST2025008775,BLR,2024-09-30 02:45:00,2024-09-30 09:45:00,2024-10-01 20:45:00,True,False,2.32,142
ST2025008776,HYD,2024-10-01 21:45:00,2024-10-02 17:45:00,2024-10-03 01:45:00,False,True,1.21,105
ST2025008777,BOM,2024-06-26 01:32:00,2024-06-26 20:32:00,2024-06-27 20:32:00,False,False,0.43,84
ST2025008778,HYD,2024-06-14 05:01:00,2024-06-14 14:01:00,2024-06-15 19:01:00,False,False,2.71,90
ST2025008779,HYD,2024-10-16 01:05:00,2024-10-16 23:05:00,2024-10-18 15:05:00,False,False,0.37,137
ST2025008780,HYD,2024-05-13 12:44:00,2024-05-14 10:44:00,2024-05-14 19:44:00,False,True,2.83,163
ST2025008781,GGN,2024-07-26 21:35:00,2024-07-27 07:35:00,2024-07-29 17:35:00,False,False,2.95,41
ST2025008782,DEL,2024-09-01 04:07:00,2024-09-02 01:07:00,2024-09-02 08:07:00,False,True,0.96,197
ST2025008783,GGN,2024-10-25 01:38:00,2024-10-25 17:38:00,2024-10-25 23:38:00,False,False,2.85,149
ST2025008784,GGN,2024-01-29 03:21:00,2024-01-29 11:21:00,2024-01-30 00:21:00,False,False,2.66,87
ST2025008785,GGN,2024-04-06 09:57:00,2024-04-06 20:57:00,2024-04-08 23:57:00,False,False,2.98,58
ST2025008786,BLR,2024-05-01 06:10:00,2024-05-01 20:10:00,2024-05-02 17:10:00,True,False,1.06,142
ST2025008787,HYD,2024-06-19 18:42:00,2024-06-20 09:42:00,2024-06-22 06:42:00,False,True,2.39,151
ST2025008788,HYD,2024-08-28 11:30:00,2024-08-29 16:30:00,2024-08-29 10:30:00,False,False,2.85,133
ST2025008789,DEL,2024-07-04 07:38:00,2024-07-04 18:38:00,2024-07-06 14:38:00,False,False,0.65,162
ST2025008790,GGN,2024-05-28 05:07:00,2024-05-28 21:07:00,2024-05-29 14:07:00,False,False,0.85,35
ST2025008791,GGN,2024-11-12 19:39:00,2024-11-13 08:39:00,2024-11-15 07:39:00,False,False,2.53,133
ST2025008792,HYD,2024-11-28 12:16:00,2024-11-29 06:16:00,2024-12-01 10:16:00,False,False,0.49,33
ST2025008793,GGN,2024-06-26 17:00:00,2024-06-27 02:00:00,2024-06-28 04:00:00,False,False,1.22,32
ST2025008794,BOM,2024-02-09 18:47:00,2024-02-10 13:47:00,2024-02-10 23:47:00,False,False,1.66,105
ST2025008795,BOM,2024-01-08 03:39:00,2024-01-08 21:39:00,2024-01-09 00:39:00,False,False,2.78,58
ST2025008796,HYD,2024-04-12 07:27:00,2024-04-13 01:27:00,2024-04-14 19:27:00,False,False,2.86,84
ST2025008797,DEL,2024-03-12 12:43:00,2024-03-13 03:43:00,2024-03-14 19:43:00,False,False,1.96,63
ST2025008798,HYD,2024-10-11 08:40:00,2024-10-12 07:40:00,2024-10-13 23:40:00,False,False,1.83,52
ST2025008799,BOM,2024-05-11 00:16:00,2024-05-11 05:16:00,2024-05-12 12:16:00,False,False,1.7,161
ST2025008800,BOM,2024-08-13 15:19:00,2024-08-14 13:19:00,2024-08-15 02:19:00,False,True,2.47,106
ST2025008801,DEL,2024-08-27 03:38:00,2024-08-28 05:38:00,2024-08-28 16:38:00,False,False,1.32,34
ST2025008802,GGN,2024-09-30 13:07:00,2024-10-01 14:07:00,2024-10-02 11:07:00,False,True,2.33,86
ST2025008803,DEL,2024-12-25 19:45:00,2024-12-26 17:45:00,2024-12-28 13:45:00,False,False,0.23,167
ST2025008804,BOM,2024-11-23 01:22:00,2024-11-24 02:22:00,2024-11-25 04:22:00,False,False,1.49,120
ST2025008805,GGN,2024-09-01 02:55:00,2024-09-01 20:55:00,2024-09-03 06:55:00,False,False,2.47,119
ST2025008806,GGN,2024-06-16 22:05:00,2024-06-17 11:05:00,2024-06-19 10:05:00,False,False,1.08,114
ST2025008807,HYD,2024-11-20 07:36:00,2024-11-21 09:36:00,2024-11-22 12:36:00,False,False,0.42,181
ST2025008808,DEL,2024-10-04 08:05:00,2024-10-05 10:05:00,2024-10-06 12:05:00,False,False,1.79,44
ST2025008809,BLR,2024-09-05 09:37:00,2024-09-06 08:37:00,2024-09-07 00:37:00,False,False,2.81,114
ST2025008810,BOM,2024-12-21 18:49:00,2024-12-22 05:49:00,2024-12-23 01:49:00,False,False,1.94,148
ST2025008811,BOM,2024-07-03 18:25:00,2024-07-04 20:25:00,2024-07-05 05:25:00,False,False,1.53,131
ST2025008812,BOM,2024-09-30 01:38:00,2024-10-01 00:38:00,2024-09-30 22:38:00,False,False,0.33,183
ST2025008813,HYD,2024-04-12 02:31:00,2024-04-12 11:31:00,2024-04-13 08:31:00,False,False,2.83,178
ST2025008814,GGN,2024-04-18 16:49:00,2024-04-19 01:49:00,2024-04-21 08:49:00,False,False,0.37,56
ST2025008815,DEL,2024-07-16 07:04:00,2024-07-16 17:04:00,2024-07-17 03:04:00,False,False,2.34,186
ST2025008816,BLR,2024-05-21 12:09:00,2024-05-22 05:09:00,2024-05-23 08:09:00,False,False,0.6,52
ST2025008817,HYD,2024-02-21 07:02:00,2024-02-22 04:02:00,2024-02-23 16:02:00,False,False,1.64,81
ST2025008818,BOM,2024-09-23 11:25:00,2024-09-24 04:25:00,2024-09-26 06:25:00,False,False,1.37,111
ST2025008819,DEL,2024-04-09 08:38:00,2024-04-10 07:38:00,2024-04-11 17:38:00,False,False,0.24,46
ST2025008820,DEL,2024-08-30 00:35:00,2024-08-30 22:35:00,2024-08-30 17:35:00,False,False,0.49,117
ST2025008821,HYD,2024-08-16 04:56:00,2024-08-17 10:56:00,2024-08-18 20:56:00,False,False,2.25,152
ST2025008822,GGN,2024-06-16 19:53:00,2024-06-17 20:53:00,2024-06-18 15:53:00,False,True,2.76,78
ST2025008823,HYD,2024-12-04 02:03:00,2024-12-05 01:03:00,2024-12-06 17:03:00,False,False,2.7,181
ST2025008824,BOM,2024-06-27 07:09:00,2024-06-28 07:09:00,2024-06-28 14:09:00,True,False,2.84,110
ST2025008825,GGN,2024-10-11 03:44:00,2024-10-12 01:44:00,2024-10-13 21:44:00,True,False,1.2,28
ST2025008826,BOM,2024-07-27 13:34:00,2024-07-27 16:34:00,2024-07-29 18:34:00,False,False,1.85,151
ST2025008827,DEL,2024-10-15 15:11:00,2024-10-16 04:11:00,2024-10-16 12:11:00,False,False,1.11,176
ST2025008828,BLR,2024-02-12 12:39:00,2024-02-13 14:39:00,2024-02-13 14:39:00,False,False,2.45,37
ST2025008829,GGN,2024-11-03 13:33:00,2024-11-04 06:33:00,2024-11-04 04:33:00,False,False,1.9,90
ST2025008830,GGN,2024-07-08 10:24:00,2024-07-09 08:24:00,2024-07-10 13:24:00,False,False,2.85,180
ST2025008831,BOM,2024-05-09 03:55:00,2024-05-09 11:55:00,2024-05-09 21:55:00,False,False,1.16,45
ST2025008832,HYD,2024-12-10 00:31:00,2024-12-10 10:31:00,2024-12-12 01:31:00,False,False,0.79,25
ST2025008833,GGN,2024-10-03 07:43:00,2024-10-03 17:43:00,2024-10-04 02:43:00,False,False,1.88,176
ST2025008834,BOM,2024-06-12 06:46:00,2024-06-12 23:46:00,2024-06-14 17:46:00,False,False,1.12,129
ST2025008835,BOM,2024-11-17 17:37:00,2024-11-18 06:37:00,2024-11-19 21:37:00,False,True,0.57,98
ST2025008836,DEL,2024-06-09 14:56:00,2024-06-10 15:56:00,2024-06-10 15:56:00,False,False,0.96,34
ST2025008837,HYD,2024-11-07 20:24:00,2024-11-08 22:24:00,2024-11-10 09:24:00,False,False,0.98,80
ST2025008838,BOM,2024-07-05 05:28:00,2024-07-06 05:28:00,2024-07-07 08:28:00,False,False,1.85,112
ST2025008839,HYD,2024-08-06 13:14:00,2024-08-07 04:14:00,2024-08-08 23:14:00,False,False,0.79,88
ST2025008840,DEL,2024-10-15 04:02:00,2024-10-16 02:02:00,2024-10-16 12:02:00,False,True,1.59,105
ST2025008841,DEL,2024-11-25 11:03:00,2024-11-26 13:03:00,2024-11-27 00:03:00,False,False,1.35,187
ST2025008842,HYD,2024-12-17 21:00:00,2024-12-18 02:00:00,2024-12-20 02:00:00,False,False,1.42,179
ST2025008843,DEL,2024-02-20 12:48:00,2024-02-20 19:48:00,2024-02-22 05:48:00,False,False,2.5,196
ST2025008844,HYD,2024-01-07 20:34:00,2024-01-08 18:34:00,2024-01-09 02:34:00,False,False,2.88,195
ST2025008845,DEL,2024-10-30 22:46:00,2024-10-31 19:46:00,2024-11-01 15:46:00,False,False,1.31,27
ST2025008846,HYD,2024-06-30 08:41:00,2024-07-01 10:41:00,2024-07-02 07:41:00,True,False,1.68,93
ST2025008847,GGN,2024-10-07 10:33:00,2024-10-08 08:33:00,2024-10-08 13:33:00,False,False,0.55,117
ST2025008848,DEL,2024-01-24 13:53:00,2024-01-25 16:53:00,2024-01-26 05:53:00,False,False,1.68,72
ST2025008849,DEL,2024-08-26 03:10:00,2024-08-26 10:10:00,2024-08-26 20:10:00,False,False,1.96,164
ST2025008850,HYD,2024-09-14 17:08:00,2024-09-15 05:08:00,2024-09-15 11:08:00,False,False,1.19,49
ST2025008851,GGN,2024-06-21 05:45:00,2024-06-21 21:45:00,2024-06-22 04:45:00,False,False,2.38,175
ST2025008852,BLR,2024-03-20 20:27:00,2024-03-21 06:27:00,2024-03-22 19:27:00,False,False,1.92,136
ST2025008853,HYD,2024-12-15 18:22:00,2024-12-16 06:22:00,2024-12-17 09:22:00,False,False,1.97,193
ST2025008854,BOM,2024-11-13 02:21:00,2024-11-14 07:21:00,2024-11-15 06:21:00,False,False,1.96,175
ST2025008855,DEL,2024-11-23 07:06:00,2024-11-23 16:06:00,2024-11-24 18:06:00,False,False,0.65,81
ST2025008856,BOM,2024-10-13 09:26:00,2024-10-13 19:26:00,2024-10-14 05:26:00,False,False,2.38,106
ST2025008857,HYD,2024-12-16 16:17:00,2024-12-17 16:17:00,2024-12-18 18:17:00,False,False,1.44,192
ST2025008858,HYD,2024-07-21 05:47:00,2024-07-21 12:47:00,2024-07-21 23:47:00,False,False,0.63,29
ST2025008859,HYD,2024-09-16 22:34:00,2024-09-18 01:34:00,2024-09-19 02:34:00,False,False,0.21,173
ST2025008860,BOM,2024-04-02 22:08:00,2024-04-03 17:08:00,2024-04-04 10:08:00,False,False,0.46,150
ST2025008861,HYD,2024-02-20 11:58:00,2024-02-20 21:58:00,2024-02-22 03:58:00,False,False,0.37,163
ST2025008862,BOM,2024-12-12 14:29:00,2024-12-13 00:29:00,2024-12-14 20:29:00,False,False,1.32,44
ST2025008863,DEL,2024-04-21 20:42:00,2024-04-22 09:42:00,2024-04-23 18:42:00,False,False,2.85,93
ST2025008864,DEL,2024-09-08 17:32:00,2024-09-09 18:32:00,2024-09-10 07:32:00,False,False,2.04,51
ST2025008865,BOM,2024-05-20 15:05:00,2024-05-21 09:05:00,2024-05-21 07:05:00,False,False,1.78,67
ST2025008866,GGN,2024-03-01 03:03:00,2024-03-02 06:03:00,2024-03-02 01:03:00,False,False,1.13,101
ST2025008867,GGN,2024-10-08 22:10:00,2024-10-09 12:10:00,2024-10-11 11:10:00,False,False,2.45,160
ST2025008868,GGN,2024-03-21 06:48:00,2024-03-21 22:48:00,2024-03-22 18:48:00,False,False,2.34,93
ST2025008869,BOM,2024-01-19 17:08:00,2024-01-20 14:08:00,2024-01-21 17:08:00,False,True,0.48,188
ST2025008870,BOM,2024-09-07 20:35:00,2024-09-08 21:35:00,2024-09-09 17:35:00,False,False,0.84,174
