log_id,order_id,channel,direction,template_type,sent_time,delivery_status,customer_action
LOG0030949,ST2025006014,Email,Outbound,O2C,2024-12-19 22:07:00,Delivered,Ignored
LOG0030950,ST2025007639,SMS,Outbound,Payment Reminder,2024-05-15 13:18:00,Delivered,Clicked
LOG0030951,ST2025005583,WhatsApp,Outbound,Vet Transfer,2024-01-13 01:33:00,Delivered,Ignored
LOG0030952,ST2025000101,Call,Outbound,O2C,2024-11-18 21:26:00,Delivered,Clicked
LOG0030953,ST2025002587,SMS,Outbound,Payment Reminder,2024-06-21 08:37:00,Delivered,Ignored
LOG0030954,ST2025006482,WhatsApp,Outbound,Delivery Update,2024-12-03 09:00:00,Delivered,Ignored
LOG0030955,ST2025003249,WhatsApp,Inbound,Vet Transfer,2024-08-09 20:58:00,Read,Replied
LOG0030956,ST2025005280,SMS,Outbound,Payment Reminder,2024-08-23 02:37:00,Delivered,Ignored
LOG0030957,ST2025000193,Call,Outbound,Vet Transfer,2024-03-08 13:28:00,Delivered,Replied
LOG0030958,ST2025002018,WhatsApp,Outbound,O2C,2024-02-08 06:22:00,Read,Replied
LOG0030959,ST2025008828,WhatsApp,Outbound,Payment Reminder,2024-03-06 21:43:00,Delivered,Clicked
LOG0030960,ST2025001905,Email,Outbound,Delivery Update,2024-02-28 06:07:00,Read,Ignored
LOG0030961,ST2025007394,Call,Inbound,Vet Transfer,2024-04-23 03:45:00,Delivered,Ignored
LOG0030962,ST2025001180,WhatsApp,Outbound,O2C,2024-06-14 22:08:00,Delivered,Ignored
LOG0030963,ST2025002665,WhatsApp,Inbound,O2C,2024-11-08 00:20:00,Delivered,Clicked
LOG0030964,ST2025001079,Email,Outbound,O2C,2024-06-10 11:08:00,Delivered,Clicked
LOG0030965,ST2025004737,SMS,Outbound,Delivery Update,2024-10-17 00:53:00,Delivered,Ignored
LOG0030966,ST2025009506,SMS,Outbound,Vet Transfer,2024-06-19 15:14:00,Delivered,Replied
LOG0030967,ST2025003462,Call,Outbound,Payment Reminder,2024-08-01 07:40:00,Read,Replied
LOG0030968,ST2025008729,Email,Inbound,O2C,2024-08-25 12:22:00,Read,Ignored
LOG0030969,ST2025000583,SMS,Outbound,O2C,2024-09-12 14:54:00,Delivered,Ignored
LOG0030970,ST2025001848,WhatsApp,Outbound,O2C,2024-05-10 11:59:00,Delivered,Ignored
LOG0030971,ST2025008496,WhatsApp,Outbound,Vet Transfer,2024-08-13 00:13:00,Read,Ignored
LOG0030972,ST2025007904,WhatsApp,Outbound,Delivery Update,2024-04-02 21:27:00,Delivered,Replied
LOG0030973,ST2025005642,Email,Outbound,O2C,2024-02-19 18:37:00,Delivered,Ignored
LOG0030974,ST2025002517,Call,Inbound,Payment Reminder,2024-06-14 09:01:00,Delivered,Clicked
LOG0030975,ST2025006007,Email,Outbound,Vet Transfer,2024-04-04 17:36:00,Delivered,Ignored
LOG0030976,ST2025003283,Call,Outbound,Delivery Update,2024-10-01 21:32:00,Delivered,Ignored
LOG0030977,ST2025000411,Call,Inbound,Vet Transfer,2024-05-25 21:59:00,Delivered,Replied
LOG0030978,ST2025008712,WhatsApp,Outbound,Delivery Update,2024-11-05 11:39:00,Read,Ignored
LOG0030979,ST2025009249,WhatsApp,Outbound,Payment Reminder,2024-05-12 04:03:00,Delivered,Clicked
LOG0030980,ST2025003324,Email,Outbound,Vet Transfer,2024-01-05 17:52:00,Read,Clicked
LOG0030981,ST2025009394,Email,Inbound,Delivery Update,2024-10-03 15:49:00,Delivered,Clicked
LOG0030982,ST2025004502,SMS,Outbound,Delivery Update,2024-06-08 05:13:00,Delivered,Ignored
LOG0030983,ST2025006006,Call,Outbound,O2C,2024-06-29 16:56:00,Delivered,Ignored
LOG0030984,ST2025004537,WhatsApp,Outbound,Vet Transfer,2024-04-21 21:43:00,Delivered,Replied
LOG0030985,ST2025005259,WhatsApp,Outbound,O2C,2024-10-17 18:10:00,Delivered,Ignored
LOG0030986,ST2025001219,WhatsApp,Outbound,Delivery Update,2024-07-12 22:20:00,Delivered,Ignored
LOG0030987,ST2025003690,SMS,Outbound,Payment Reminder,2024-05-04 03:14:00,Delivered,Replied
LOG0030988,ST2025003247,Email,Inbound,Payment Reminder,2024-05-14 19:06:00,Delivered,Clicked
LOG0030989,ST2025004530,Call,Outbound,O2C,2024-05-30 10:29:00,Delivered,Replied
LOG0030990,ST2025000387,Email,Outbound,Delivery Update,2024-04-08 16:28:00,Delivered,Ignored
LOG0030991,ST2025001819,Call,Outbound,Delivery Update,2024-09-08 05:22:00,Delivered,Replied
LOG0030992,ST2025009840,Call,Outbound,Vet Transfer,2024-07-02 02:13:00,Delivered,Clicked
LOG0030993,ST2025009289,WhatsApp,Outbound,Vet Transfer,2024-03-10 16:38:00,Delivered,Replied
LOG0030994,ST2025009774,Call,Outbound,Payment Reminder,2024-12-18 14:47:00,Failed,Ignored
LOG0030995,ST2025000784,Email,Outbound,Vet Transfer,2024-08-29 11:05:00,Read,Ignored
LOG0030996,ST2025008106,Call,Outbound,Vet Transfer,2024-08-19 04:38:00,Read,Ignored
LOG0030997,ST2025001330,Email,Outbound,O2C,2024-02-12 14:17:00,Read,Replied
LOG0030998,ST2025000025,Email,Outbound,Delivery Update,2024-05-21 05:24:00,Delivered,Ignored
LOG0030999,ST2025008767,WhatsApp,Outbound,Delivery Update,2024-02-08 18:12:00,Delivered,Clicked
LOG0031000,ST2025001625,WhatsApp,Outbound,Vet Transfer,2024-06-05 08:35:00,Delivered,Ignored
LOG0031001,ST2025004967,SMS,Inbound,Payment Reminder,2024-10-08 00:30:00,Delivered,Clicked
LOG0031002,ST2025007942,Call,Outbound,Payment Reminder,2024-12-28 15:14:00,Read,Ignored
LOG0031003,ST2025009437,Email,Outbound,Vet Transfer,2024-07-11 22:57:00,Delivered,Ignored
LOG0031004,ST2025001911,Call,Outbound,Delivery Update,2024-11-28 09:14:00,Delivered,Ignored
LOG0031005,ST2025004951,Call,Outbound,Vet Transfer,2024-04-05 18:56:00,Delivered,Clicked
LOG0031006,ST2025007627,WhatsApp,Outbound,Vet Transfer,2024-06-16 16:34:00,Delivered,Clicked
LOG0031007,ST2025004699,SMS,Outbound,O2C,2024-10-14 12:59:00,Delivered,Ignored
LOG0031008,ST2025004256,Email,Outbound,Vet Transfer,2024-07-14 23:25:00,Failed,Clicked
LOG0031009,ST2025008494,Call,Outbound,Vet Transfer,2024-03-20 10:10:00,Delivered,Ignored
LOG0031010,ST2025000139,WhatsApp,Outbound,Payment Reminder,2024-05-30 15:17:00,Delivered,Ignored
LOG0031011,ST2025005260,Call,Outbound,Delivery Update,2024-08-06 07:17:00,Read,Ignored
LOG0031012,ST2025008932,SMS,Outbound,Delivery Update,2024-09-16 22:29:00,Delivered,Ignored
LOG0031013,ST2025002949,Email,Outbound,Vet Transfer,2024-08-01 00:09:00,Delivered,Clicked
LOG0031014,ST2025000306,SMS,Inbound,O2C,2024-01-08 08:46:00,Delivered,Ignored
LOG0031015,ST2025002018,WhatsApp,Outbound,Payment Reminder,2024-06-14 16:28:00,Read,Ignored
LOG0031016,ST2025006329,Call,Inbound,Payment Reminder,2024-04-09 06:37:00,Delivered,Ignored
LOG0031017,ST2025003203,Email,Inbound,Vet Transfer,2024-02-12 19:53:00,Delivered,Replied
LOG0031018,ST2025008156,Call,Outbound,Delivery Update,2024-06-23 09:17:00,Delivered,Ignored
LOG0031019,ST2025004068,WhatsApp,Outbound,Delivery Update,2024-10-20 04:50:00,Delivered,Ignored
LOG0031020,ST2025008189,Call,Inbound,Delivery Update,2024-01-13 07:07:00,Delivered,Ignored
LOG0031021,ST2025005344,Email,Outbound,O2C,2024-02-21 07:29:00,Read,Ignored
LOG0031022,ST2025005175,WhatsApp,Outbound,Payment Reminder,2024-08-31 18:27:00,Delivered,Ignored
LOG0031023,ST2025004930,Email,Outbound,Delivery Update,2024-12-05 12:07:00,Read,Ignored
LOG0031024,ST2025001973,Email,Outbound,Payment Reminder,2024-12-10 23:58:00,Delivered,Ignored
LOG0031025,ST2025007259,Email,Outbound,Vet Transfer,2024-05-31 03:53:00,Read,Ignored
LOG0031026,ST2025006729,Call,Outbound,Vet Transfer,2024-07-14 17:12:00,Failed,Ignored
LOG0031027,ST2025004211,SMS,Outbound,Payment Reminder,2024-07-22 04:22:00,Read,Ignored
LOG0031028,ST2025000016,Email,Outbound,Vet Transfer,2024-03-12 17:25:00,Delivered,Ignored
LOG0031029,ST2025007359,Email,Outbound,Vet Transfer,2024-11-20 19:15:00,Read,Replied
LOG0031030,ST2025004306,Email,Outbound,Payment Reminder,2024-01-15 06:52:00,Delivered,Replied
LOG0031031,ST2025009948,Call,Outbound,Payment Reminder,2024-04-11 16:08:00,Read,Clicked
LOG0031032,ST2025002905,Call,Outbound,Payment Reminder,2024-05-11 01:41:00,Read,Replied
LOG0031033,ST2025003883,WhatsApp,Inbound,Payment Reminder,2024-11-17 19:59:00,Delivered,Ignored
LOG0031034,ST2025000312,Call,Outbound,O2C,2024-03-19 22:21:00,Read,Ignored
LOG0031035,ST2025002838,SMS,Outbound,Delivery Update,2024-06-07 23:40:00,Delivered,Replied
LOG0031036,ST2025008782,WhatsApp,Outbound,Vet Transfer,2024-02-07 18:35:00,Delivered,Ignored
LOG0031037,ST2025009837,WhatsApp,Outbound,Delivery Update,2024-10-17 02:13:00,Read,Ignored
LOG0031038,ST2025000421,SMS,Outbound,Vet Transfer,2024-12-06 10:39:00,Delivered,Ignored
LOG0031039,ST2025007315,Call,Outbound,Vet Transfer,2024-09-25 12:52:00,Read,Clicked
LOG0031040,ST2025003442,SMS,Outbound,O2C,2024-04-19 12:19:00,Delivered,Replied
LOG0031041,ST2025008626,Call,Outbound,Vet Transfer,2024-12-30 21:05:00,Delivered,Clicked
LOG0031042,ST2025009366,WhatsApp,Outbound,Payment Reminder,2024-01-14 02:14:00,Read,Ignored
LOG0031043,ST2025006640,WhatsApp,Outbound,O2C,2024-12-13 13:38:00,Delivered,Clicked
LOG0031044,ST2025008784,SMS,Inbound,Vet Transfer,2024-03-05 22:54:00,Read,Clicked
LOG0031045,ST2025009946,Call,Outbound,O2C,2024-01-18 00:34:00,Failed,Clicked
LOG0031046,ST2025006245,WhatsApp,Outbound,O2C,2024-03-27 04:19:00,Delivered,Ignored
LOG0031047,ST2025000813,WhatsApp,Outbound,Payment Reminder,2024-01-18 10:38:00,Delivered,Ignored
LOG0031048,ST2025006699,Email,Inbound,Vet Transfer,2024-12-03 19:56:00,Failed,Replied
LOG0031049,ST2025007907,SMS,Inbound,Delivery Update,2024-12-22 10:12:00,Read,Clicked
LOG0031050,ST2025004402,SMS,Outbound,Payment Reminder,2024-02-12 03:22:00,Read,Replied
LOG0031051,ST2025007254,SMS,Outbound,Vet Transfer,2024-07-26 06:00:00,Delivered,Ignored
LOG0031052,ST2025004511,Call,Outbound,O2C,2024-01-07 13:07:00,Read,Ignored
LOG0031053,ST2025006142,Email,Inbound,Vet Transfer,2024-09-19 11:16:00,Read,Ignored
LOG0031054,ST2025000113,Email,Outbound,O2C,2024-06-29 01:41:00,Read,Ignored
LOG0031055,ST2025008853,WhatsApp,Outbound,O2C,2024-04-15 08:41:00,Failed,Ignored
LOG0031056,ST2025001626,Call,Outbound,O2C,2024-10-16 16:05:00,Delivered,Replied
LOG0031057,ST2025005682,Email,Outbound,Vet Transfer,2024-08-05 06:22:00,Delivered,Ignored
LOG0031058,ST2025007075,SMS,Outbound,Payment Reminder,2024-01-16 23:51:00,Read,Ignored
LOG0031059,ST2025001226,Email,Outbound,O2C,2024-09-26 11:44:00,Delivered,Ignored
LOG0031060,ST2025009164,SMS,Outbound,O2C,2024-02-22 12:31:00,Delivered,Ignored
LOG0031061,ST2025009060,Call,Outbound,O2C,2024-11-25 17:41:00,Delivered,Ignored
LOG0031062,ST2025002441,Call,Outbound,O2C,2024-12-14 10:16:00,Delivered,Ignored
LOG0031063,ST2025004841,Call,Outbound,Payment Reminder,2024-12-21 13:46:00,Delivered,Ignored
LOG0031064,ST2025008785,Call,Outbound,Delivery Update,2024-05-05 22:51:00,Delivered,Clicked
LOG0031065,ST2025007796,WhatsApp,Outbound,Delivery Update,2024-03-05 04:32:00,Delivered,Replied
LOG0031066,ST2025008425,WhatsApp,Outbound,O2C,2024-06-05 12:19:00,Delivered,Ignored
LOG0031067,ST2025009681,SMS,Outbound,Delivery Update,2024-05-06 23:03:00,Delivered,Clicked
LOG0031068,ST2025007153,WhatsApp,Outbound,Vet Transfer,2024-07-25 10:55:00,Delivered,Ignored
LOG0031069,ST2025004832,Email,Outbound,Vet Transfer,2024-10-04 19:02:00,Delivered,Clicked
LOG0031070,ST2025002292,Email,Outbound,Vet Transfer,2024-04-19 16:19:00,Delivered,Replied
LOG0031071,ST2025004144,WhatsApp,Outbound,Delivery Update,2024-10-15 03:32:00,Delivered,Ignored
LOG0031072,ST2025007355,Call,Inbound,Payment Reminder,2024-02-17 05:55:00,Delivered,Ignored
LOG0031073,ST2025007948,Call,Outbound,Vet Transfer,2024-06-26 10:16:00,Read,Replied
LOG0031074,ST2025009782,Call,Outbound,Payment Reminder,2024-10-26 10:12:00,Read,Ignored
LOG0031075,ST2025006014,Email,Outbound,O2C,2024-07-04 10:12:00,Delivered,Ignored
LOG0031076,ST2025002759,Email,Outbound,Payment Reminder,2024-12-13 01:46:00,Delivered,Ignored
LOG0031077,ST2025007266,SMS,Outbound,Payment Reminder,2024-08-17 14:21:00,Delivered,Ignored
LOG0031078,ST2025000471,Call,Inbound,O2C,2024-10-15 16:39:00,Delivered,Clicked
LOG0031079,ST2025001110,Call,Outbound,Delivery Update,2024-04-03 11:43:00,Delivered,Replied
LOG0031080,ST2025008603,Call,Inbound,O2C,2024-10-11 03:49:00,Delivered,Ignored
LOG0031081,ST2025000708,Call,Inbound,Payment Reminder,2024-02-23 18:28:00,Delivered,Ignored
LOG0031082,ST2025003044,Call,Outbound,Payment Reminder,2024-08-26 20:16:00,Delivered,Clicked
LOG0031083,ST2025004583,WhatsApp,Inbound,Vet Transfer,2024-04-25 07:17:00,Failed,Ignored
LOG0031084,ST2025000487,SMS,Outbound,Delivery Update,2024-05-17 12:55:00,Read,Ignored
LOG0031085,ST2025000195,Email,Outbound,Delivery Update,2024-10-11 20:56:00,Delivered,Clicked
LOG0031086,ST2025004335,SMS,Outbound,Payment Reminder,2024-11-04 20:55:00,Read,Ignored
LOG0031087,ST2025009484,WhatsApp,Outbound,O2C,2024-03-04 09:56:00,Delivered,Ignored
LOG0031088,ST2025007721,Call,Outbound,Payment Reminder,2024-02-05 21:28:00,Delivered,Clicked
LOG0031089,ST2025007057,SMS,Outbound,Vet Transfer,2024-05-01 23:30:00,Read,Ignored
LOG0031090,ST2025008973,SMS,Outbound,Payment Reminder,2024-05-12 11:45:00,Delivered,Ignored
LOG0031091,ST2025003794,SMS,Outbound,Vet Transfer,2024-04-18 18:21:00,Delivered,Ignored
LOG0031092,ST2025006952,WhatsApp,Inbound,Delivery Update,2024-08-15 02:22:00,Delivered,Ignored
LOG0031093,ST2025007277,Call,Outbound,Vet Transfer,2024-04-30 16:08:00,Failed,Ignored
LOG0031094,ST2025006595,Email,Outbound,Vet Transfer,2024-05-31 04:26:00,Delivered,Ignored
LOG0031095,ST2025000191,Call,Inbound,Delivery Update,2024-11-02 21:40:00,Failed,Ignored
LOG0031096,ST2025008028,WhatsApp,Outbound,Payment Reminder,2024-06-26 20:05:00,Failed,Clicked
LOG0031097,ST2025007379,Email,Outbound,Payment Reminder,2024-03-16 06:36:00,Delivered,Ignored
LOG0031098,ST2025007117,SMS,Outbound,Payment Reminder,2024-05-15 19:56:00,Read,Ignored
LOG0031099,ST2025000386,Email,Outbound,Payment Reminder,2024-04-06 11:10:00,Delivered,Ignored
LOG0031100,ST2025009214,SMS,Inbound,Payment Reminder,2024-09-01 12:33:00,Delivered,Replied
LOG0031101,ST2025009272,WhatsApp,Outbound,O2C,2024-08-18 00:20:00,Delivered,Ignored
LOG0031102,ST2025004078,Email,Outbound,Delivery Update,2024-11-18 17:15:00,Delivered,Ignored
LOG0031103,ST2025002914,WhatsApp,Outbound,Delivery Update,2024-09-03 20:57:00,Read,Ignored
LOG0031104,ST2025008439,Call,Outbound,Vet Transfer,2024-05-06 05:07:00,Read,Ignored
LOG0031105,ST2025003959,SMS,Outbound,O2C,2024-01-27 14:44:00,Delivered,Ignored
LOG0031106,ST2025002112,Email,Outbound,O2C,2024-06-17 06:24:00,Delivered,Replied
LOG0031107,ST2025008650,Call,Inbound,O2C,2024-01-30 00:29:00,Delivered,Clicked
LOG0031108,ST2025009652,Call,Inbound,O2C,2024-06-08 01:15:00,Read,Ignored
LOG0031109,ST2025008811,SMS,Outbound,O2C,2024-06-22 18:27:00,Delivered,Clicked
LOG0031110,ST2025008073,WhatsApp,Outbound,O2C,2024-01-14 06:13:00,Delivered,Ignored
LOG0031111,ST2025003160,WhatsApp,Outbound,Vet Transfer,2024-11-06 04:13:00,Delivered,Replied
LOG0031112,ST2025000783,WhatsApp,Outbound,Vet Transfer,2024-11-11 14:27:00,Delivered,Ignored
LOG0031113,ST2025006915,WhatsApp,Inbound,Vet Transfer,2024-11-06 09:57:00,Read,Ignored
LOG0031114,ST2025008304,SMS,Outbound,Payment Reminder,2024-11-02 05:57:00,Delivered,Ignored
LOG0031115,ST2025006762,Call,Outbound,Delivery Update,2024-11-08 18:43:00,Delivered,Clicked
LOG0031116,ST2025004144,Email,Outbound,Vet Transfer,2024-10-11 02:26:00,Delivered,Ignored
LOG0031117,ST2025002915,WhatsApp,Outbound,Payment Reminder,2024-03-23 21:18:00,Delivered,Clicked
LOG0031118,ST2025000631,Email,Outbound,O2C,2024-01-11 21:53:00,Delivered,Replied
LOG0031119,ST2025001848,SMS,Outbound,Delivery Update,2024-08-15 23:14:00,Delivered,Replied
LOG0031120,ST2025006822,Call,Outbound,Delivery Update,2024-02-07 03:23:00,Delivered,Ignored
LOG0031121,ST2025006174,Call,Inbound,O2C,2024-12-16 11:35:00,Delivered,Ignored
LOG0031122,ST2025007970,Email,Outbound,Payment Reminder,2024-05-31 14:51:00,Delivered,Replied
LOG0031123,ST2025005595,Call,Outbound,Delivery Update,2024-12-30 17:06:00,Delivered,Ignored
LOG0031124,ST2025003760,Email,Outbound,Payment Reminder,2024-12-04 00:27:00,Delivered,Clicked
LOG0031125,ST2025003800,Email,Outbound,Delivery Update,2024-01-07 07:44:00,Delivered,Ignored
LOG0031126,ST2025003985,SMS,Outbound,Vet Transfer,2024-01-23 18:47:00,Delivered,Ignored
LOG0031127,ST2025004458,SMS,Outbound,Vet Transfer,2024-01-26 10:24:00,Delivered,Ignored
LOG0031128,ST2025001174,Call,Inbound,Vet Transfer,2024-04-10 01:55:00,Delivered,Ignored
LOG0031129,ST2025008502,WhatsApp,Outbound,Delivery Update,2024-08-05 11:50:00,Read,Clicked
LOG0031130,ST2025007553,SMS,Outbound,O2C,2024-03-01 20:59:00,Delivered,Ignored
LOG0031131,ST2025009534,WhatsApp,Outbound,Vet Transfer,2024-11-03 19:30:00,Delivered,Ignored
LOG0031132,ST2025009074,WhatsApp,Outbound,Delivery Update,2024-12-26 16:45:00,Delivered,Clicked
LOG0031133,ST2025006020,Email,Outbound,Delivery Update,2024-04-16 14:09:00,Read,Ignored
LOG0031134,ST2025002953,SMS,Outbound,Delivery Update,2024-12-19 19:20:00,Delivered,Ignored
LOG0031135,ST2025005045,Call,Outbound,Delivery Update,2024-02-16 21:16:00,Delivered,Ignored
LOG0031136,ST2025007154,Email,Outbound,Delivery Update,2024-01-07 20:12:00,Delivered,Ignored
LOG0031137,ST2025007474,SMS,Outbound,O2C,2024-11-14 10:27:00,Read,Ignored
LOG0031138,ST2025007695,SMS,Outbound,Payment Reminder,2024-01-28 21:57:00,Failed,Ignored
LOG0031139,ST2025002874,SMS,Outbound,Delivery Update,2024-04-17 23:09:00,Read,Ignored
LOG0031140,ST2025003008,WhatsApp,Outbound,Delivery Update,2024-03-21 13:05:00,Delivered,Replied
LOG0031141,ST2025005932,Call,Inbound,Delivery Update,2024-02-29 04:30:00,Read,Replied
LOG0031142,ST2025000550,Email,Inbound,Payment Reminder,2024-01-18 16:51:00,Failed,Replied
LOG0031143,ST2025002470,Call,Outbound,Payment Reminder,2024-03-15 11:57:00,Delivered,Ignored
LOG0031144,ST2025002802,Call,Outbound,Payment Reminder,2024-06-19 11:07:00,Delivered,Ignored
LOG0031145,ST2025008476,SMS,Outbound,Vet Transfer,2024-08-16 05:38:00,Delivered,Ignored
LOG0031146,ST2025001105,WhatsApp,Outbound,Vet Transfer,2024-05-29 01:57:00,Delivered,Ignored
LOG0031147,ST2025001914,SMS,Inbound,Payment Reminder,2024-12-26 14:08:00,Delivered,Clicked
LOG0031148,ST2025009649,WhatsApp,Outbound,Delivery Update,2024-10-01 00:11:00,Read,Clicked
LOG0031149,ST2025004721,WhatsApp,Outbound,Payment Reminder,2024-06-14 20:21:00,Delivered,Clicked
LOG0031150,ST2025000352,SMS,Outbound,O2C,2024-01-05 00:45:00,Delivered,Ignored
LOG0031151,ST2025004410,SMS,Outbound,Payment Reminder,2024-06-11 09:22:00,Delivered,Ignored
LOG0031152,ST2025005004,SMS,Outbound,O2C,2024-05-08 08:44:00,Delivered,Ignored
LOG0031153,ST2025003429,Email,Outbound,Payment Reminder,2024-05-20 14:30:00,Failed,Ignored
LOG0031154,ST2025001737,SMS,Inbound,Payment Reminder,2024-12-25 18:11:00,Read,Clicked
LOG0031155,ST2025002430,SMS,Outbound,Payment Reminder,2024-03-12 12:59:00,Delivered,Ignored
LOG0031156,ST2025009623,SMS,Outbound,Payment Reminder,2024-06-08 03:07:00,Delivered,Replied
LOG0031157,ST2025000628,WhatsApp,Outbound,Delivery Update,2024-02-12 23:56:00,Read,Clicked
LOG0031158,ST2025002175,SMS,Outbound,O2C,2024-01-15 21:25:00,Delivered,Clicked
LOG0031159,ST2025004967,WhatsApp,Outbound,Vet Transfer,2024-10-08 04:06:00,Delivered,Clicked
LOG0031160,ST2025005949,Email,Outbound,Delivery Update,2024-07-23 09:35:00,Read,Replied
LOG0031161,ST2025009927,Call,Outbound,Payment Reminder,2024-07-01 08:35:00,Read,Clicked
LOG0031162,ST2025007452,Call,Outbound,O2C,2024-02-24 00:12:00,Read,Replied
LOG0031163,ST2025001813,Email,Inbound,Delivery Update,2024-11-05 04:52:00,Read,Replied
LOG0031164,ST2025006835,Call,Outbound,Delivery Update,2024-12-24 14:49:00,Read,Ignored
LOG0031165,ST2025003536,WhatsApp,Outbound,O2C,2024-10-17 07:42:00,Read,Ignored
LOG0031166,ST2025000901,WhatsApp,Outbound,Vet Transfer,2024-08-11 00:43:00,Delivered,Clicked
LOG0031167,ST2025004983,Email,Inbound,Delivery Update,2024-07-14 02:08:00,Delivered,Clicked
LOG0031168,ST2025001360,Email,Outbound,Vet Transfer,2024-04-20 14:08:00,Delivered,Ignored
LOG0031169,ST2025007670,SMS,Outbound,O2C,2024-07-12 03:34:00,Delivered,Ignored
LOG0031170,ST2025003718,Email,Outbound,Delivery Update,2024-12-18 14:53:00,Read,Ignored
LOG0031171,ST2025007776,SMS,Outbound,Vet Transfer,2024-06-24 12:59:00,Delivered,Ignored
LOG0031172,ST2025007402,Email,Outbound,Payment Reminder,2024-06-28 12:57:00,Read,Ignored
LOG0031173,ST2025008969,WhatsApp,Outbound,Vet Transfer,2024-04-07 15:55:00,Delivered,Replied
LOG0031174,ST2025003258,WhatsApp,Outbound,Vet Transfer,2024-03-07 14:23:00,Delivered,Ignored
LOG0031175,ST2025004658,SMS,Outbound,Payment Reminder,2024-10-05 16:44:00,Read,Ignored
LOG0031176,ST2025004200,Call,Outbound,O2C,2024-07-28 17:04:00,Delivered,Clicked
LOG0031177,ST2025003424,SMS,Outbound,Delivery Update,2024-09-07 20:29:00,Failed,Clicked
LOG0031178,ST2025005394,Email,Outbound,Delivery Update,2024-07-21 06:56:00,Delivered,Ignored
LOG0031179,ST2025009832,Email,Outbound,Payment Reminder,2024-09-23 16:37:00,Delivered,Ignored
LOG0031180,ST2025007473,SMS,Outbound,O2C,2024-11-09 05:17:00,Delivered,Replied
LOG0031181,ST2025005647,Email,Outbound,Vet Transfer,2024-05-12 22:26:00,Read,Ignored
LOG0031182,ST2025000906,WhatsApp,Outbound,O2C,2024-11-04 17:49:00,Read,Ignored
LOG0031183,ST2025000013,Call,Inbound,O2C,2024-01-14 16:57:00,Delivered,Ignored
LOG0031184,ST2025008435,Call,Outbound,O2C,2024-07-30 00:12:00,Delivered,Clicked
LOG0031185,ST2025007205,Call,Outbound,Vet Transfer,2024-04-20 16:20:00,Delivered,Ignored
LOG0031186,ST2025004055,Email,Inbound,Vet Transfer,2024-11-29 04:00:00,Delivered,Ignored
LOG0031187,ST2025005217,SMS,Outbound,Payment Reminder,2024-11-13 07:17:00,Delivered,Ignored
LOG0031188,ST2025005711,SMS,Outbound,O2C,2024-10-28 15:04:00,Delivered,Clicked
LOG0031189,ST2025004616,Call,Outbound,Delivery Update,2024-03-16 08:00:00,Delivered,Ignored
LOG0031190,ST2025001255,Call,Outbound,O2C,2024-09-01 06:59:00,Read,Ignored
LOG0031191,ST2025005641,Email,Outbound,O2C,2024-02-13 02:20:00,Delivered,Replied
LOG0031192,ST2025009495,Call,Outbound,O2C,2024-05-24 01:03:00,Delivered,Ignored
LOG0031193,ST2025007990,WhatsApp,Outbound,Vet Transfer,2024-04-03 00:04:00,Read,Clicked
LOG0031194,ST2025002984,Call,Outbound,Delivery Update,2024-06-29 09:20:00,Delivered,Ignored
